"","bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","postprob","postprob_se","postsup","postsup_se","model","category","effectsize","controlprob","sampsize","design","prior"
"1",-0.285322430076952,0.00876752013544103,-0.248228178608572,0.00659116779613031,0.892,0.00982000165134549,0.158201429021055,0.00606777835521772,0.32417515,0.0078609487531899,0.004,0.00199699473909873,"Dirichlet (1)",30,"Weak [OR = 1.10]","Skewed",100,"Fixed","Alpha"
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dirichlet (0)",30,"Weak [OR = 1.10]","Skewed",100,"Fixed","Alpha"
"3",-0.174299406474934,0.00993959532214794,-0.159954655013466,0.00834126693501906,0.946992864424057,0.00722154094020452,0.125636580826773,0.00549449728235382,0.429024260958206,0.00884446169757185,0.0224260958205912,0.00483353232468044,"Dirichlet (0.5)",30,"Weak [OR = 1.10]","Skewed",100,"Fixed","Alpha"
"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dirichlet (1/J)",30,"Weak [OR = 1.10]","Skewed",100,"Fixed","Alpha"
"5",0.0290615127610894,0.0130729486133415,0.0294879191718889,0.0134701296345625,0.916919959473151,0.00883827786784633,0.168943428753036,0.00775839995260603,0.586127152988855,0.00953173442668968,0.13677811550152,0.0109428657569681,"Normal",30,"Weak [OR = 1.10]","Skewed",100,"Fixed","Alpha"
"6",0.0165236451700147,NA,0.0166609156220504,NA,0.947,NA,0.130020523987971,NA,NA,NA,NA,NA,"Frequentist",30,"Weak [OR = 1.10]","Skewed",100,"Fixed","Alpha"
