"","bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","postprob","postprob_se","postsup","postsup_se","model","category","effectsize","controlprob","sampsize","design","prior","stopping","stopping_se"
"1",0.000715401974311917,0.0118445315831065,0.00071565793533912,0.0118519605520418,0.944,0.00727440148169693,0.140153147294768,0.00868619311645465,0.49473675,0.00890285432302665,0.049,0.00682976175614095,"R-square",4,"None [OR = 1.00]","Skewed",100,"Adaptive","Beta",0.009,0.00298796384314267
"2",-0.0644073528407184,0.0119893970162158,-0.0623770216564469,0.0112408133386894,0.942,0.00739531545579282,0.14775020227158,0.00809880359869242,0.44516515,0.00892290519338111,0.037,0.00597215762238963,"Normal - large SD",4,"None [OR = 1.00]","Skewed",100,"Adaptive","Beta",0.008,0.0028185003005045
"3",-0.0644239957496953,0.0116189386133792,-0.0623926263004764,0.0108934550459739,0.946,0.00715088352129531,0.13901518599533,0.00742276759388574,0.4451252,0.00886663089614132,0.034,0.00573383613969541,"Normal - small SD",4,"None [OR = 1.00]","Skewed",100,"Adaptive","Beta",0.006,0.00244335219932984
"4",-0.064378742859681,0.0119524115803214,-0.0623501958970758,0.0112064565752545,0.942,0.00739531545579282,0.146861904975008,0.00807484854350393,0.4450039,0.00890944803728708,0.037,0.00597215762238963,"Laplace - large SD",4,"None [OR = 1.00]","Skewed",100,"Adaptive","Beta",0.008,0.0028185003005045
"5",-0.0585145845787592,0.0103304981960528,-0.0568355153573532,0.00974304565631178,0.953,0.0066959566781636,0.110036430394096,0.00623293955180396,0.4471516,0.00849196680885664,0.027,0.00512808904927531,"Laplace - small SD",4,"None [OR = 1.00]","Skewed",100,"Adaptive","Beta",0.004,0.00199699473909873
"6",-0.0628174656873017,0.0111473521851184,-0.0608851212660593,0.0104682101791839,0.949,0.00696042006257131,0.128085231273701,0.00677877583445461,0.44582895,0.00877135155791569,0.032,0.00556839357508132,"Cauchy",4,"None [OR = 1.00]","Skewed",100,"Adaptive","Beta",0.005,0.00223158687484489
"7",0.00125129950096653,NA,0.0012520827028264,NA,0.939,NA,0.16061407299415,NA,NA,NA,NA,NA,"Frequentist",4,"None [OR = 1.00]","Skewed",100,"Adaptive","Beta",0.009,NA
