"","bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","postprob","postprob_se","postsup","postsup_se","model","category","effectsize","controlprob","sampsize","design","prior"
"1",-0.0217023974981695,0.00486665117982129,-0.0214685948831265,0.00476218541205635,0.951,0.00682976175614081,0.0241316034695184,0.00109089530139175,0.9594809,0.00274576460178927,0.793,0.0128185535578437,"Dirichlet (1)",10,"Moderate [OR = 1.50]","Skewed",500,"Fixed","Alpha"
"2",0.0126565756061661,0.00512104336567925,0.0127370090382692,0.0051896394072883,0.93973442288049,0.00807388764086747,0.0251939917979689,0.00117305734813452,0.968839581205312,0.00240025996018312,0.840653728294178,0.0117336631349868,"Dirichlet (0)",10,"Moderate [OR = 1.50]","Skewed",500,"Fixed","Alpha"
"3",-0.00487625356040114,0.00493739553625298,-0.0048643839369437,0.0049135607995123,0.947947947947948,0.00703146634544683,0.0243519641153623,0.00109711966649639,0.964295095095095,0.00254225089661567,0.818818818818819,0.0121922870904498,"Dirichlet (0.5)",10,"Moderate [OR = 1.50]","Skewed",500,"Fixed","Alpha"
"4",0.00913326588097716,0.00507939149623847,0.00917510142184567,0.00512880814195552,0.941777323799796,0.00790402699462692,0.0249755667671353,0.0011417528616107,0.968011593462717,0.00241609858129282,0.83758937691522,0.0117638100362523,"Dirichlet (1/J)",10,"Moderate [OR = 1.50]","Skewed",500,"Fixed","Alpha"
"5",0.015425178409469,0.00503087450156671,0.0155447605413537,0.00510909223451761,0.941,0.00745483565040652,0.0255223246812276,0.00114574656935199,0.9692945,0.002322728054544,0.841,0.0115694793682709,"Normal",10,"Moderate [OR = 1.50]","Skewed",500,"Fixed","Alpha"
"6",0.0114535768708275,NA,0.0115194202229101,NA,0.941,NA,0.0249385230695142,NA,NA,NA,NA,NA,"Frequentist",10,"Moderate [OR = 1.50]","Skewed",500,"Fixed","Alpha"
