"","bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","postprob","postprob_se","postsup","postsup_se","model","category","effectsize","controlprob","sampsize","design","prior"
"1",-0.147627895501257,0.00983326230888627,-0.137247910845958,0.00848380692420794,0.947,0.00708810561724633,0.118390350117858,0.0054802906282797,0.4569946,0.00861356128025851,0.022,0.00464085525927468,"Dirichlet (1)",10,"Weak [OR = 1.10]","Skewed",100,"Fixed","Alpha"
"2",-0.00723437489708298,0.0170265500900563,-0.00720826979630203,0.0166357202893771,0.961702127659574,0.0177727875013473,0.124077763919872,0.00956918006243407,0.573499893617021,0.0142755737842736,0.0702127659574468,0.0165360334794977,"Dirichlet (0)",10,"Weak [OR = 1.10]","Skewed",100,"Fixed","Alpha"
"3",-0.0868703709669794,0.0103865005337455,-0.0832040686992388,0.00952626642644203,0.952905811623247,0.00670905059434822,0.115124662676105,0.00536438792062939,0.50927004008016,0.00885242569924753,0.0380761523046092,0.00606106992503751,"Dirichlet (0.5)",10,"Weak [OR = 1.10]","Skewed",100,"Fixed","Alpha"
"4",-0.0222593193994149,0.0167660442930486,-0.022013408730229,0.0159164632880144,0.959574468085106,0.0188980321173222,0.121234108405567,0.00844986743340468,0.562200531914894,0.0149463791127456,0.0659574468085106,0.0169100503303753,"Dirichlet (1/J)",10,"Weak [OR = 1.10]","Skewed",100,"Fixed","Alpha"
"5",-0.00995274118515925,0.0113890680005705,-0.00990337656345173,0.0112764584684697,0.952,0.0067632641336665,0.129680216108796,0.00597099829683317,0.5690027,0.00908011486842179,0.07,0.00807249435832357,"Normal",10,"Weak [OR = 1.10]","Skewed",100,"Fixed","Alpha"
"6",-0.0134994210279279,NA,-0.0134087124736308,NA,0.961,NA,0.118518283561111,NA,NA,NA,NA,NA,"Frequentist",10,"Weak [OR = 1.10]","Skewed",100,"Fixed","Alpha"
